Vibration_X,Vibration_Y,Vibration_Z,Acoustic_Level,Temperature,Fault_Type_Encoded,Fault_Type_Label
0.43365365,0.63832664,0.47953865,54.320896,67.07238,1,Imbalance
0.42406106,0.6282071,0.48018718,47.14818,65.933426,1,Imbalance
0.5003716,0.7237595,0.47952875,57.35655,69.15697,1,Imbalance
0.4795552,0.5397807,0.47010964,44.11101,64.99914,1,Imbalance
0.573661,0.6987992,0.668534,31.427063,65.636696,1,Imbalance
0.5338121,0.5887987,0.4706498,51.430634,65.76325,1,Imbalance
0.5121815,0.47010988,0.34472072,53.35976,66.55051,1,Imbalance
0.61881816,0.6053302,0.57848763,46.750374,64.930824,1,Imbalance
0.4925122,0.5357089,0.37071157,56.402523,66.03284,1,Imbalance
0.6055817,0.48917437,0.42837474,60.38542,64.15878,1,Imbalance
0.5854336,0.7136109,0.5476774,42.310287,69.36293,1,Imbalance
0.63030887,0.55151844,0.5122055,47.326553,66.88229,1,Imbalance
0.6496638,0.49583244,0.44373176,46.794395,64.62494,1,Imbalance
0.47123188,0.68483615,0.6055216,51.15264,64.79536,1,Imbalance
0.35202724,0.52651507,0.41395772,50.85248,62.442734,1,Imbalance
0.4739775,0.65146756,0.5177424,50.28374,63.302013,1,Imbalance
0.52286303,0.6381682,0.6132722,51.24857,65.98449,1,Imbalance
0.4480775,0.6103082,0.4536,41.826374,66.44587,1,Imbalance
0.50765,0.61138606,0.45012048,60.81542,62.733906,1,Imbalance
0.6615372,0.6146067,0.35406595,53.260986,67.14767,1,Imbalance
0.5727198,0.5721309,0.504007,48.86162,64.69929,1,Imbalance
0.40997759,0.5762493,0.5132735,52.566315,67.203285,1,Imbalance
0.5107975,0.62582505,0.37252814,52.592937,67.30262,1,Imbalance
0.66305023,0.5288693,0.4564961,53.89068,64.41389,1,Imbalance
0.51574427,0.6261495,0.46864414,46.030846,60.62422,1,Imbalance
0.6000089,0.61314315,0.56290495,46.48495,64.360725,1,Imbalance
0.5688468,0.5659799,0.51080793,49.285816,65.62802,1,Imbalance
0.5788582,0.59487563,0.5084092,48.02778,64.1452,1,Imbalance
0.5539978,0.5796022,0.47224095,45.47011,66.84353,1,Imbalance
0.51408166,0.59711194,0.5725051,51.61517,64.482925,1,Imbalance
0.5349621,0.5353737,0.5375959,52.460785,63.274574,1,Imbalance
0.42559063,0.55792534,0.5278623,46.8188,64.09664,1,Imbalance
0.7099217,0.6321865,0.4206277,42.887207,66.00404,1,Imbalance
0.4402004,0.5566421,0.4442483,55.022556,60.041626,1,Imbalance
0.49434838,0.5333252,0.41874257,52.97766,63.665867,1,Imbalance
0.5763378,0.49911192,0.47628215,50.730736,62.235577,1,Imbalance
0.44712788,0.5383547,0.5292788,48.071556,66.692184,1,Imbalance
0.39785153,0.46047023,0.46173957,52.674404,64.134926,1,Imbalance
0.6039262,0.5071474,0.40809056,58.335022,63.57335,1,Imbalance
0.5657219,0.5363338,0.44084084,55.31814,64.73224,1,Imbalance
0.44172132,0.68271714,0.53664744,47.665085,66.27394,1,Imbalance
0.41121837,0.5291845,0.4273341,52.15061,63.37995,1,Imbalance
0.5032385,0.5338757,0.60537,39.3265,64.69763,1,Imbalance
0.56029385,0.5355944,0.5240228,42.286377,67.49957,1,Imbalance
0.4945774,0.6837113,0.5226819,44.330517,64.530594,1,Imbalance
0.44539145,0.50388336,0.5163257,48.169117,64.24763,1,Imbalance
0.5676333,0.5299067,0.5723627,43.28385,64.69487,1,Imbalance
0.5417247,0.52178633,0.5237928,52.26139,65.564545,1,Imbalance
0.43811285,0.5899196,0.34210932,54.67913,63.79752,1,Imbalance
0.45006076,0.6102217,0.60563713,51.06596,65.09168,1,Imbalance
0.64245033,0.70921814,0.41619366,58.021526,67.26503,1,Imbalance
0.58213747,0.51286405,0.3901782,52.778675,63.649647,1,Imbalance
0.49853736,0.6375565,0.5247385,49.730885,66.09862,1,Imbalance
0.4873561,0.5607873,0.4855602,53.0295,63.695656,1,Imbalance
0.56378484,0.5484569,0.48680857,48.289555,67.240425,1,Imbalance
0.494723,0.6497057,0.5471272,54.73202,64.80036,1,Imbalance
0.46787497,0.6459208,0.7315425,43.650078,64.77319,1,Imbalance
0.6475604,0.6761884,0.478106,47.285843,65.0218,1,Imbalance
0.45177644,0.6637926,0.5123458,48.004017,64.68172,1,Imbalance
0.5148617,0.68681294,0.5483095,41.60287,65.03045,1,Imbalance
0.45567742,0.75489295,0.6473833,34.91214,64.40338,1,Imbalance
0.4300191,0.44308567,0.46481758,46.571686,64.74687,1,Imbalance
0.42107967,0.7238044,0.6407979,48.9049,68.43628,1,Imbalance
0.40880942,0.5358422,0.46556225,53.110428,64.11541,1,Imbalance
0.39971736,0.6242259,0.47513363,58.25626,70.24129,1,Imbalance
0.56681424,0.61233515,0.34732163,48.35603,64.85644,1,Imbalance
0.50345325,0.47480103,0.5141146,44.094154,63.852627,1,Imbalance
0.4500253,0.48250636,0.37910372,51.31435,65.145,1,Imbalance
0.47087672,0.5586578,0.3288709,57.673725,63.38749,1,Imbalance
0.44283444,0.5668993,0.454861,51.204124,68.55545,1,Imbalance
0.5698393,0.64818823,0.4759924,55.137333,68.48452,1,Imbalance
0.5658264,0.57805264,0.509328,45.482483,65.69451,1,Imbalance
0.44511664,0.65541553,0.48507202,47.036774,65.24422,1,Imbalance
0.5555417,0.5667974,0.5182444,52.02472,63.893276,1,Imbalance
0.581463,0.5564321,0.32838553,55.99871,64.18929,1,Imbalance
0.59878755,0.63566923,0.53209835,45.40553,63.39331,1,Imbalance
0.5512012,0.45176542,0.40283045,54.437862,64.341156,1,Imbalance
0.60646963,0.55173373,0.59675294,44.838535,69.2278,1,Imbalance
0.5924656,0.57755274,0.45575604,50.8809,62.16726,1,Imbalance
0.5550112,0.54286885,0.55816716,48.30007,65.89772,1,Imbalance
0.5712435,0.5373042,0.46695518,42.75911,63.910767,1,Imbalance
0.59685767,0.53663564,0.46590388,46.055058,64.21965,1,Imbalance
0.5751172,0.5105405,0.40795013,48.94779,63.23519,1,Imbalance
0.53685796,0.5587685,0.47119948,56.489193,64.89963,1,Imbalance
0.5651034,0.6338416,0.4394166,51.763542,63.99488,1,Imbalance
0.4793034,0.4748837,0.5377176,53.448055,63.904846,1,Imbalance
0.43925965,0.5841542,0.3880013,60.059128,61.530396,1,Imbalance
0.509757,0.5684867,0.42625168,41.85405,60.97045,1,Imbalance
0.61464995,0.4642647,0.5208458,45.119396,64.79917,1,Imbalance
0.48177198,0.64053494,0.42699042,49.507076,64.741615,1,Imbalance
0.69295037,0.5393863,0.3617918,45.86409,71.18089,1,Imbalance
0.580496,0.5455058,0.34875217,60.681313,63.975826,1,Imbalance
0.5109865,0.4454297,0.42282394,49.191307,65.6351,1,Imbalance
0.48751938,0.58587635,0.56788623,54.911346,64.590385,1,Imbalance
0.5429643,0.6514194,0.4322366,49.0784,67.22438,1,Imbalance
0.47331122,0.56629735,0.36229196,56.243053,65.42746,1,Imbalance
0.5504481,0.5013606,0.48535833,44.577717,62.732716,1,Imbalance
0.56108683,0.5597672,0.5287162,50.105858,63.000854,1,Imbalance
0.5692412,0.6260144,0.51866895,55.812088,67.48306,1,Imbalance
0.53448844,0.5547811,0.50970304,48.981667,64.74835,1,Imbalance
0.4343088,0.4752878,0.46681914,53.35987,64.19427,1,Imbalance
0.4223936,0.6554375,0.6525228,39.66836,66.2539,1,Imbalance
0.46189559,0.5859912,0.5781207,54.424583,62.333073,1,Imbalance
0.47972366,0.4960279,0.41393244,51.214874,64.0307,1,Imbalance
0.44908777,0.5066034,0.4180399,51.06025,60.037205,1,Imbalance
0.51683235,0.47117448,0.523194,45.966396,63.428726,1,Imbalance
0.5022429,0.5289163,0.55176294,42.959938,62.366386,1,Imbalance
0.4401367,0.6311094,0.4457392,53.595234,68.34201,1,Imbalance
0.6872228,0.61364204,0.4431927,43.515278,65.70497,1,Imbalance
0.43771774,0.753001,0.72621226,50.809563,65.4403,1,Imbalance
0.49561995,0.41701078,0.39407796,63.929314,64.228096,1,Imbalance
0.64124805,0.532341,0.39070514,54.01894,65.552605,1,Imbalance
0.48876715,0.49960843,0.44523934,54.787952,65.52368,1,Imbalance
0.42273462,0.618696,0.4633566,57.366325,63.414734,1,Imbalance
0.45159808,0.6263075,0.5474479,54.59831,62.258648,1,Imbalance
0.4949059,0.5816228,0.5253578,58.558613,62.18785,1,Imbalance
0.50513,0.567635,0.4792999,47.321217,67.069435,1,Imbalance
0.41055262,0.6257196,0.41246024,60.47596,64.09378,1,Imbalance
0.5531323,0.49774233,0.50498253,37.129772,68.07059,1,Imbalance
0.50852597,0.6071714,0.4198138,49.641968,66.55748,1,Imbalance
0.5539749,0.60699266,0.43033054,45.9822,65.48031,1,Imbalance
0.3963625,0.5565582,0.428737,52.482372,65.81243,1,Imbalance
0.47356063,0.62072057,0.61391085,43.73954,64.81366,1,Imbalance
0.5779439,0.5464253,0.6422206,43.735573,66.28672,1,Imbalance
0.5874648,0.5724213,0.40872988,54.344566,63.227203,1,Imbalance
0.437438,0.5634975,0.56733143,42.740757,64.73125,1,Imbalance
0.5572257,0.66836894,0.43121046,47.104965,65.68715,1,Imbalance
0.28240472,0.20349644,0.24305259,29.048988,61.630844,2,Normal
0.22076295,0.12975152,0.16064623,28.665575,60.77821,2,Normal
0.23361342,0.20131321,0.24023764,25.146189,59.743504,2,Normal
0.24347374,0.12846212,0.22571768,29.131966,59.13311,2,Normal
0.21712402,0.11578604,0.23421653,31.171535,57.63524,2,Normal
0.21975996,0.10633477,0.18147822,32.07558,60.172565,2,Normal
0.14413874,0.108605616,0.18043733,29.368198,58.82184,2,Normal
0.2242924,0.15597846,0.2380773,28.339218,62.476997,2,Normal
0.3287707,0.2353764,0.22877628,24.865028,63.079014,2,Normal
0.30782473,0.16090457,0.2009071,36.962894,61.728073,2,Normal
0.2552377,0.14756037,0.15388161,29.297441,60.03374,2,Normal
0.251413,0.13997672,0.21981184,33.325405,63.17412,2,Normal
0.2649374,0.17522778,0.2001954,26.39192,60.652332,2,Normal
0.19295658,0.17728667,0.2520382,28.084415,59.25006,2,Normal
0.21926716,0.11450594,0.19255543,33.78703,60.12118,2,Normal
0.2609664,0.17426391,0.13735747,27.63139,62.227287,2,Normal
0.27554855,0.19371293,0.15737092,27.07024,58.755947,2,Normal
0.24277991,0.1608947,0.28224728,29.740585,60.761303,2,Normal
0.21273533,0.165433,0.15150195,28.38165,58.406715,2,Normal
0.22182459,0.13148506,0.28162885,27.405298,58.464973,2,Normal
0.2185049,0.16758387,0.17619744,31.476393,63.249428,2,Normal
0.24354105,0.17135091,0.19298911,25.502098,60.28922,2,Normal
0.19610085,0.21909364,0.2499469,27.916277,60.046925,2,Normal
0.24596569,0.17320912,0.29005304,31.941067,60.318836,2,Normal
0.23970757,0.17136563,0.18848452,27.33781,57.60004,2,Normal
0.24209501,0.20862697,0.19349897,35.559036,60.112373,2,Normal
0.22645487,0.11158573,0.17568515,31.980473,59.295444,2,Normal
0.2547071,0.16823979,0.19061442,32.579853,59.21008,2,Normal
0.25538138,0.19160838,0.15687153,22.888279,60.804375,2,Normal
0.25597054,0.15396778,0.26140404,30.95699,60.516544,2,Normal
0.18165906,0.19217743,0.21303321,28.17779,60.46202,2,Normal
0.22577907,0.16617902,0.23630865,32.427677,59.700336,2,Normal
0.22976784,0.14341284,0.21292396,35.838573,58.096992,2,Normal
0.28076646,0.20682572,0.27390155,28.548697,58.535282,2,Normal
0.22489636,0.15066026,0.20748408,33.587254,59.308407,2,Normal
0.2581933,0.1666566,0.1579893,31.511538,58.840965,2,Normal
0.24332479,0.14876781,0.18974467,37.784428,59.634888,2,Normal
0.22902213,0.19477169,0.15446413,35.522427,59.097034,2,Normal
0.24862115,0.17512836,0.23403448,28.646818,60.045654,2,Normal
0.24469389,0.13682906,0.27322993,28.849712,60.3208,2,Normal
0.24019085,0.1671123,0.23427305,23.56642,60.29028,2,Normal
0.25873277,0.18924032,0.19412464,22.01739,61.785458,2,Normal
0.23335095,0.17943437,0.28605476,30.727037,60.040855,2,Normal
0.20505162,0.15264614,0.120454185,23.31298,58.936543,2,Normal
0.17789282,0.14492933,0.26356852,27.256973,62.17887,2,Normal
0.17892925,0.144379,0.21473819,27.805834,59.359013,2,Normal
0.25736004,0.17459609,0.23851606,23.77275,60.445816,2,Normal
0.21208155,0.10847338,0.22474548,30.339632,61.025833,2,Normal
0.23098572,0.16966183,0.26207402,31.347763,62.10257,2,Normal
0.20780565,0.16338931,0.22799504,23.920027,62.093006,2,Normal
0.18439235,0.11062332,0.21900505,27.35806,60.070637,2,Normal
0.22603892,0.17815767,0.17266229,27.83963,60.781616,2,Normal
0.23083776,0.1653948,0.1768558,31.35653,60.126244,2,Normal
0.20240079,0.12240549,0.25442833,31.33351,64.13449,2,Normal
0.23159078,0.1438904,0.2704044,28.180912,58.544857,2,Normal
0.23221055,0.17547677,0.2471359,24.410877,60.297916,2,Normal
0.18311743,0.15094917,0.32721633,32.43496,59.928513,2,Normal
0.23199007,0.17430703,0.21975237,25.284214,61.046783,2,Normal
0.2934795,0.15424414,0.24816711,30.592688,61.08455,2,Normal
0.2029933,0.14559211,0.20978165,33.161747,57.706158,2,Normal
0.250469,0.1482928,0.2600165,30.374428,59.260296,2,Normal
0.15561776,0.13941874,0.21346024,25.29608,59.334824,2,Normal
0.21827538,0.20203815,0.1522361,23.462759,60.12854,2,Normal
0.24178158,0.14213537,0.23779094,31.208517,61.77214,2,Normal
0.18642528,0.1494083,0.16231892,33.699356,63.14066,2,Normal
0.19650753,0.2286895,0.21247281,27.644468,61.210346,2,Normal
0.1976016,0.18946342,0.24143714,22.435686,60.97028,2,Normal
0.20661259,0.12789784,0.20427163,29.66587,59.5624,2,Normal
0.24349447,0.18637939,0.20880003,26.302683,60.189663,2,Normal
0.2633499,0.18367215,0.19253844,26.34261,61.735397,2,Normal
0.253097,0.22565283,0.3516637,25.740026,62.475494,2,Normal
0.22353406,0.1075237,0.2596395,30.26454,60.546818,2,Normal
0.22648418,0.1771095,0.19649634,26.771318,59.78987,2,Normal
0.20074372,0.1660874,0.121432625,26.509117,62.905426,2,Normal
0.23876663,0.14421858,0.1705588,27.128849,61.016052,2,Normal
0.24168205,0.18143176,0.2665598,31.238722,60.231625,2,Normal
0.19747613,0.08432894,0.25689536,31.142937,59.751675,2,Normal
0.2736931,0.17422841,0.2307323,30.602188,58.267845,2,Normal
0.20321733,0.096395515,0.26637962,32.26312,60.18729,2,Normal
0.28037018,0.14961173,0.278063,28.72961,62.15788,2,Normal
0.24549086,0.186493,0.19731003,27.498632,59.723454,2,Normal
0.26763886,0.2743857,0.19455974,21.693596,59.119194,2,Normal
0.2418628,0.15970825,0.1526928,31.241966,60.89241,2,Normal
0.24715298,0.15966015,0.12997311,31.04213,64.01317,2,Normal
0.22928776,0.1556168,0.26004574,30.518854,58.27582,2,Normal
0.27824035,0.21546905,0.253844,23.576591,61.44783,2,Normal
0.2827575,0.22207935,0.19343108,25.307106,63.166008,2,Normal
0.1978666,0.2210537,0.15979606,27.431469,60.5866,2,Normal
0.19705059,0.11809241,0.19919336,32.377316,59.712772,2,Normal
0.24767952,0.20531692,0.18429413,23.140865,60.20613,2,Normal
0.25694284,0.18597855,0.24799511,27.631163,62.25798,2,Normal
0.2179348,0.26328707,0.3176118,22.255375,62.425705,2,Normal
0.20440248,0.17977236,0.2088597,27.91287,61.041553,2,Normal
0.21070597,0.13011442,0.19899595,34.518597,60.33761,2,Normal
0.20276625,0.11152195,0.29459488,30.538946,63.76967,2,Normal
0.2813331,0.1489027,0.22778723,26.297321,61.203632,2,Normal
0.22589333,0.08687746,0.20169395,35.61856,59.21846,2,Normal
0.26371196,0.16665052,0.18025845,32.31625,63.324932,2,Normal
0.2425427,0.15407665,0.23412216,31.963951,60.460793,2,Normal
0.22949037,0.18898477,0.30640423,25.866451,60.05655,2,Normal
0.23129344,0.11315026,0.22782674,28.363665,61.227367,2,Normal
0.2598651,0.15795077,0.23682748,28.1715,61.343098,2,Normal
0.21853954,0.1938066,0.2795425,33.830177,58.648026,2,Normal
0.17577897,0.12702684,0.2265571,24.702087,59.46842,2,Normal
0.26495078,0.1693248,0.2662064,32.839825,59.74162,2,Normal
0.19958596,0.124743275,0.16770542,30.246183,59.33405,2,Normal
0.18068828,0.17825611,0.30573785,26.78769,59.657063,2,Normal
0.24622379,0.14825983,0.3350551,31.716253,58.778484,2,Normal
0.24494357,0.18203662,0.18215106,21.309868,60.535908,2,Normal
0.22149332,0.12000617,0.1492182,28.245726,61.725754,2,Normal
0.20952694,0.20547418,0.24986757,25.9021,59.58294,2,Normal
0.19609891,0.1001577,0.21638416,31.027496,60.108047,2,Normal
0.22881866,0.12657852,0.24296556,31.42751,61.518635,2,Normal
0.25140536,0.18372305,0.19577204,26.821297,62.12753,2,Normal
0.25667453,0.15853845,0.2806095,29.491018,61.279568,2,Normal
0.17622302,0.24672282,0.16458014,24.97611,58.51584,2,Normal
0.22361372,0.13607635,0.17630844,35.094376,61.04774,2,Normal
0.19860213,0.1282206,0.3245509,28.409718,60.17267,2,Normal
0.2589507,0.16007642,0.26962408,29.815168,60.91505,2,Normal
0.23743998,0.124820404,0.17241448,28.38987,60.90955,2,Normal
0.34728047,0.17371745,0.21666229,37.772026,60.88751,2,Normal
0.2527802,0.1516666,0.25886378,28.21986,60.5926,2,Normal
0.20285216,0.15851595,0.18918185,26.896233,58.55282,2,Normal
0.19344942,0.18576427,0.24430515,28.313875,57.457565,2,Normal
0.22093293,0.16362895,0.23650691,31.660961,58.964172,2,Normal
0.23543265,0.1893454,0.21566172,32.56169,62.056637,2,Normal
0.27410692,0.11129262,0.24478304,40.302444,59.70737,2,Normal
0.2524643,0.16323696,0.22944365,31.690428,62.68849,2,Normal
0.15613525,0.1339166,0.2938615,26.971544,58.44749,2,Normal
0.24325083,0.18024616,0.2705409,30.920288,61.87802,2,Normal
0.2710964,0.14258699,0.21279089,30.713053,59.756138,2,Normal
0.22360456,0.18453996,0.3124001,29.114069,62.308823,2,Normal
0.20759615,0.1427011,0.20950045,35.26847,57.942432,2,Normal
0.21884225,0.10698997,0.36545056,26.363571,64.33662,2,Normal
0.21228473,0.12834792,0.20405194,33.349396,60.615837,2,Normal
0.19214906,0.16436414,0.20807932,24.032442,58.116375,2,Normal
0.21100484,0.116517685,0.1605066,27.464504,60.191967,2,Normal
0.28428373,0.18800093,0.21980104,32.139835,63.765713,2,Normal
0.24629539,0.21373303,0.17661223,22.114628,60.05371,2,Normal
0.2422312,0.18420924,0.17624867,29.906712,58.965908,2,Normal
0.23865011,0.15704744,0.21884926,30.751743,60.02596,2,Normal
0.22320805,0.14571624,0.20615453,31.152147,60.623756,2,Normal
0.21027024,0.17252897,0.25691602,30.8795,57.754177,2,Normal
0.20782316,0.23721384,0.23742004,20.912294,58.267437,2,Normal
0.22911102,0.13061963,0.20932278,34.807117,60.271786,2,Normal
0.2268211,0.10419657,0.26952025,30.1128,60.785973,2,Normal
0.23765056,0.15177433,0.28031963,29.454136,60.104862,2,Normal
0.27085403,0.19788633,0.28957987,22.206915,61.462402,2,Normal
0.23270792,0.15925248,0.37776047,29.753506,62.954895,2,Normal
0.1989968,0.15095715,0.13041288,25.221891,62.11834,2,Normal
0.2074766,0.117518775,0.19994484,31.605322,60.06521,2,Normal
0.24549621,0.15730779,0.2115831,33.720802,58.12646,2,Normal
0.23114873,0.1276512,0.27042583,29.90072,59.261673,2,Normal
0.21017773,0.13090299,0.21822873,28.893305,58.889843,2,Normal
0.21948592,0.1641713,0.18284415,32.693565,61.35631,2,Normal
0.2498658,0.15659617,0.17768091,28.247997,58.526695,2,Normal
0.21366751,0.17163087,0.2527797,29.29068,60.335743,2,Normal
0.20357344,0.12500788,0.22810741,28.383469,60.007607,2,Normal
0.2312262,0.23171338,0.20586832,24.09852,62.13009,2,Normal
0.23426366,0.23361906,0.1784863,31.239801,61.871563,2,Normal
0.14127965,0.11371922,0.22182979,24.603643,60.374798,2,Normal
0.2587059,0.12437587,0.17733225,31.264063,62.455254,2,Normal
0.20357847,0.12051981,0.2696014,30.054417,61.058365,2,Normal
0.2532729,0.15576304,0.21405092,33.270203,60.229588,2,Normal
0.2849891,0.19068904,0.297463,22.768631,61.816944,2,Normal
0.22179823,0.22137646,0.2070946,31.321812,58.712486,2,Normal
0.22295246,0.20298736,0.26795715,25.073517,60.016045,2,Normal
0.21473216,0.13533498,0.23594365,31.064285,58.435787,2,Normal
0.18875055,0.17081077,0.26913333,29.644556,59.659477,2,Normal
0.2704584,0.11638453,0.22988187,33.81856,61.726677,2,Normal
0.27227455,0.176511,0.17159867,27.326073,59.78681,2,Normal
0.2033688,0.1826133,0.32948208,28.7255,62.40258,2,Normal
0.21130846,0.1403866,0.27215967,29.017965,58.429337,2,Normal
0.22068061,0.16773532,0.2766108,30.535679,59.853863,2,Normal
0.2726814,0.2128516,0.18980256,26.948763,63.678474,2,Normal
0.2617587,0.23082383,0.2518185,33.814957,63.248505,2,Normal
0.20512159,0.13529624,0.19309133,27.850458,60.54276,2,Normal
0.2735176,0.15140207,0.23867545,31.0139,59.105843,2,Normal
0.26924652,0.18913125,0.197791,24.390383,59.666515,2,Normal
0.27870116,0.16733201,0.1945999,31.713264,61.95861,2,Normal
0.27183792,0.22659,0.13926393,32.91936,57.728394,2,Normal
0.19983964,0.14057563,0.18761505,30.08398,58.36036,2,Normal
0.25494027,0.14136212,0.20678565,37.5815,60.282047,2,Normal
0.2273051,0.29870984,0.31485844,27.360498,60.54745,2,Normal
0.28256235,0.20544238,0.16622558,26.690437,60.203857,2,Normal
0.20989498,0.0895068,0.15413737,31.488596,58.040634,2,Normal
0.2812868,0.19609584,0.17979437,26.670248,59.662884,2,Normal
0.27168792,0.16942246,0.206026,26.36839,60.81276,2,Normal
0.20450109,0.1729079,0.22446822,25.686821,60.005165,2,Normal
0.17976142,0.1458057,0.19189638,32.43128,59.47645,2,Normal
0.24397957,0.12426739,0.20031938,31.539675,60.25279,2,Normal
0.23095296,0.13500707,0.23870955,32.326134,58.84347,2,Normal
0.16159128,0.07917573,0.23654974,26.223162,60.38409,2,Normal
0.20730913,0.18089904,0.23423147,25.43186,57.525562,2,Normal
0.18381546,0.14273362,0.26472327,26.153154,60.938538,2,Normal
0.25627077,0.19024713,0.24909988,30.631533,60.737648,2,Normal
0.26662248,0.23002766,0.21483852,25.142267,61.346878,2,Normal
0.18871309,0.19568117,0.20372033,30.237116,59.91954,2,Normal
0.2554002,0.19347702,0.16786528,23.103514,60.596294,2,Normal
0.2758691,0.14546584,0.18794475,31.39821,60.461723,2,Normal
0.22652397,0.10257896,0.17163005,33.70229,61.751896,2,Normal
0.2489941,0.12992351,0.34444317,30.77733,61.899426,2,Normal
0.30856022,0.21416856,0.23165861,28.079464,61.72077,2,Normal
0.3065723,0.19690655,0.25018895,28.327286,59.190094,2,Normal
0.19489725,0.16926654,0.2723357,21.8861,61.565254,2,Normal
0.19532578,0.12422135,0.15373626,30.79069,60.90388,2,Normal
0.17879061,0.16618495,0.19578671,28.784657,58.731804,2,Normal
0.18204837,0.17943941,0.1560232,28.426245,58.044655,2,Normal
0.28460824,0.15187772,0.26333517,30.82878,65.504265,2,Normal
0.24319397,0.14787333,0.27428493,24.650305,61.231697,2,Normal
0.26928857,0.19361083,0.2663572,34.61948,60.72111,2,Normal
0.21117713,0.13587408,0.24755713,29.337172,59.385525,2,Normal
0.25962564,0.16581635,0.28025424,27.719107,60.653923,2,Normal
0.25085816,0.11943679,0.20878127,34.483143,60.416443,2,Normal
0.23694867,0.1753249,0.2607231,30.25103,60.7579,2,Normal
0.30474344,0.21450059,0.25291976,27.341732,60.246284,2,Normal
0.21254256,0.16308673,0.17893611,26.088032,60.762524,2,Normal
0.1942933,0.14204086,0.2515977,29.507023,58.726025,2,Normal
0.24344896,0.16469909,0.30990177,29.293915,61.324707,2,Normal
0.23598954,0.13951625,0.16270277,27.927603,59.05085,2,Normal
0.2754058,0.1417789,0.18672092,30.694561,60.286293,2,Normal
0.25584823,0.15005495,0.19041295,30.674225,60.781258,2,Normal
0.16999029,0.1448702,0.13918576,28.628313,61.634075,2,Normal
0.20621444,0.2509576,0.2939635,33.45979,58.92618,2,Normal
0.25869885,0.12070473,0.18852909,33.23184,59.69048,2,Normal
0.23740897,0.17816605,0.35614982,27.007317,62.75302,2,Normal
0.2559919,0.17446814,0.24016857,29.215578,60.67858,2,Normal
0.25786692,0.15393443,0.25112677,29.896591,58.698555,2,Normal
0.2708616,0.2282796,0.21126702,30.658026,60.240726,2,Normal
0.2624748,0.15645374,0.17555907,30.2743,60.253906,2,Normal
0.29201442,0.14116873,0.26035812,34.25894,60.31176,2,Normal
0.1568714,0.17619742,0.24994245,33.020473,59.02042,2,Normal
0.269584,0.19617273,0.2913807,28.123966,61.25061,2,Normal
0.18187015,0.14249347,0.26073116,28.615122,59.645775,2,Normal
0.19106416,0.09140455,0.21497957,31.714964,61.20797,2,Normal
0.21782593,0.13989203,0.22974125,28.014858,59.93762,2,Normal
0.29684904,0.1920503,0.2010203,30.849829,63.54787,2,Normal
0.2260851,0.14726357,0.23235211,30.603321,60.025036,2,Normal
0.20848694,0.16905151,0.16416988,25.564161,57.567677,2,Normal
0.2037938,0.14680357,0.2607724,28.896063,60.224262,2,Normal
0.23232508,0.11376377,0.20583111,29.791681,60.866695,2,Normal
0.2309034,0.1254348,0.1925345,30.356775,60.285847,2,Normal
0.16409181,0.12963344,0.2665904,30.411583,59.110447,2,Normal
0.15363826,0.14111973,0.23270129,31.064812,58.45246,2,Normal
0.2065423,0.12342598,0.24422494,36.826748,62.751728,2,Normal
0.22858974,0.13157873,0.21351556,30.012085,59.306515,2,Normal
0.21948653,0.15134038,0.1405057,31.287317,62.76197,2,Normal
0.18148829,0.20516275,0.27130967,29.00768,59.948284,2,Normal
0.26359874,0.1689003,0.16382435,28.199848,60.083794,2,Normal
0.2724861,0.16369854,0.22493924,33.09694,60.81099,2,Normal
0.30041197,0.26971477,0.27781296,34.48883,90.81351,3,Overheating
0.2066075,0.3913528,0.307154,30.924131,88.966606,3,Overheating
0.30109888,0.29560956,0.24765593,34.446102,83.68287,3,Overheating
0.26861528,0.31233534,0.2573148,32.4466,89.51859,3,Overheating
0.30335608,0.29976904,0.24664548,31.675947,80.71834,3,Overheating
0.26636544,0.27120182,0.27002347,31.779598,91.06811,3,Overheating
0.26320493,0.34062964,0.25050664,33.869064,86.26358,3,Overheating
0.30711642,0.32563052,0.25153276,33.16755,78.4044,3,Overheating
0.2681736,0.31440032,0.2614319,35.05258,86.56612,3,Overheating
0.23191825,0.33294007,0.32131732,34.606277,84.524376,3,Overheating
0.30389264,0.27841392,0.2154137,40.64244,84.11604,3,Overheating
0.30394772,0.26120645,0.2488857,33.75176,81.246216,3,Overheating
0.20674878,0.3477628,0.24353865,28.504822,91.89916,3,Overheating
0.26351154,0.32129434,0.24038556,27.794386,93.51393,3,Overheating
0.2176114,0.33041948,0.26473734,33.87247,85.46756,3,Overheating
0.29469648,0.27024132,0.26436085,39.051952,88.64285,3,Overheating
0.32134804,0.34379265,0.2323784,35.541748,80.21247,3,Overheating
0.26062897,0.24752307,0.26228568,36.224247,85.408806,3,Overheating
0.295429,0.31266436,0.3018794,40.603676,90.20259,3,Overheating
0.18862821,0.4037872,0.28700078,26.81336,88.419014,3,Overheating
0.26262763,0.29055345,0.24941258,34.042377,89.96417,3,Overheating
0.25061515,0.29310533,0.31006235,34.298935,90.58176,3,Overheating
0.22247896,0.3799995,0.32772836,38.188602,89.27576,3,Overheating
0.26953724,0.26238656,0.25922644,34.836357,87.4805,3,Overheating
0.28611067,0.23840882,0.3029917,34.121555,90.82888,3,Overheating
